,index,Month,Day,Year,Updated,Hour,Variable
134,36,November,17,2022,,Unspecified,Standard & Poors
135,37,November,17,2022,,Unspecified,Nikkei Indexes
136,38,November,17,2022,,Unspecified,Seasonal Credit Rate
137,1,November,18,2022,,7:00 am,SOFR Averages and Index Data
138,2,November,18,2022,,7:00 am,Secured Overnight Financing Rate Data
139,3,November,18,2022,,7:30 am,State Unemployment Insurance Weekly Claims Report
140,4,November,18,2022,,8:00 am,Federal Funds Data
141,5,November,18,2022,,8:00 am,Overnight Bank Funding Rate Data
142,6,November,18,2022,,9:00 am,State Employment and Unemployment
143,7,November,18,2022,,9:00 am,"State and Metro Area Employment, Hours, and Earnings"
144,8,November,18,2022,,9:00 am,Labor Force Participation by State
145,9,November,18,2022,,9:00 am,Existing Home Sales
146,10,November,18,2022,,9:00 am,Quarterly Services Survey
147,11,November,18,2022,,9:00 am,Quarterly Retail E-Commerce Sales
148,12,November,18,2022,,9:00 am,Texas Employment Data
149,13,November,18,2022,,10:00 am,St. Louis Fed Economic News Index
150,14,November,18,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
151,15,November,18,2022,,12:00 pm,Commercial Paper
152,16,November,18,2022,,3:15 pm,H.15 Selected Interest Rates
153,17,November,18,2022,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
154,18,November,18,2022,,3:30 pm,Interest Rate on Reserve Balances
155,19,November,18,2022,,7:00 pm,Coinbase Cryptocurrencies
156,20,November,18,2022,,Unspecified,ICE BofA Indices
157,21,November,18,2022,,Unspecified,Interest Rate Spreads
158,22,November,18,2022,,Unspecified,Recession Indicators Series
159,23,November,18,2022,,Unspecified,Economic Policy Uncertainty
160,24,November,18,2022,,Unspecified,CBOE Market Statistics
161,25,November,18,2022,,Unspecified,Wilshire Indexes
162,26,November,18,2022,,Unspecified,Temporary Open Market Operations
163,27,November,18,2022,,Unspecified,Optimal Blue Mortgage Market Indices
164,28,November,18,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
165,29,November,18,2022,,Unspecified,FOMC Press Release
166,30,November,18,2022,,Unspecified,Dow Jones Averages
167,31,November,18,2022,,Unspecified,Key ECB Interest Rates
168,32,November,18,2022,,Unspecified,SONIA Interest Rate Benchmark
169,33,November,18,2022,,Unspecified,NASDAQ
170,34,November,18,2022,,Unspecified,Standard & Poors
171,35,November,18,2022,,Unspecified,Hours of Wage and Salary Workers on Nonfarm Payrolls by Sector
172,36,November,18,2022,,Unspecified,Nikkei Indexes
173,1,November,19,2022,,7:00 pm,Coinbase Cryptocurrencies
174,2,November,19,2022,,Unspecified,FOMC Press Release
0,1,November,20,2022,,7:00 pm,Coinbase Cryptocurrencies
1,2,November,20,2022,,Unspecified,FOMC Press Release
2,1,November,21,2022,,2:00 am,Swiss National Bank Monthly Statistical Bulletin
3,2,November,21,2022,,7:00 am,SOFR Averages and Index Data
4,3,November,21,2022,,7:00 am,Secured Overnight Financing Rate Data
5,4,November,21,2022,,7:30 am,Chicago Fed National Activity Index
6,5,November,21,2022,,8:00 am,Federal Funds Data
7,6,November,21,2022,,8:00 am,Overnight Bank Funding Rate Data
8,7,November,21,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
9,8,November,21,2022,,12:00 pm,Commercial Paper
10,9,November,21,2022,,3:15 pm,H.15 Selected Interest Rates
11,10,November,21,2022,,3:15 pm,H.10 Foreign Exchange Rates
12,11,November,21,2022,,3:15 pm,G.5 Foreign Exchange Rates
13,12,November,21,2022,,3:30 pm,Interest Rate on Reserve Balances
14,13,November,21,2022,,7:00 pm,Coinbase Cryptocurrencies
15,14,November,21,2022,,Unspecified,International Financial Statistics
16,15,November,21,2022,,Unspecified,ICE BofA Indices
17,16,November,21,2022,,Unspecified,Interest Rate Spreads
18,17,November,21,2022,,Unspecified,Recession Indicators Series
19,18,November,21,2022,,Unspecified,Economic Policy Uncertainty
20,19,November,21,2022,,Unspecified,Pandemic Claims Weekly Report
21,20,November,21,2022,,Unspecified,CBOE Market Statistics
22,21,November,21,2022,,Unspecified,National Rates and Rate Caps - Monthly Update
23,22,November,21,2022,,Unspecified,Wilshire Indexes
24,23,November,21,2022,,Unspecified,Temporary Open Market Operations
25,24,November,21,2022,,Unspecified,Optimal Blue Mortgage Market Indices
26,25,November,21,2022,,Unspecified,Gasoline and Diesel Fuel Update
27,26,November,21,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
28,27,November,21,2022,,Unspecified,FOMC Press Release
29,28,November,21,2022,,Unspecified,Dow Jones Averages
30,29,November,21,2022,,Unspecified,Key ECB Interest Rates
31,30,November,21,2022,,Unspecified,SONIA Interest Rate Benchmark
32,31,November,21,2022,,Unspecified,NASDAQ
33,32,November,21,2022,,Unspecified,Standard & Poors
34,33,November,21,2022,,Unspecified,Nikkei Indexes
35,1,November,22,2022,,7:00 am,SOFR Averages and Index Data
36,2,November,22,2022,,7:00 am,Secured Overnight Financing Rate Data
37,3,November,22,2022,,7:30 am,Nonmanufacturing Business Outlook Survey
38,4,November,22,2022,,8:00 am,Federal Funds Data
39,5,November,22,2022,,8:00 am,Overnight Bank Funding Rate Data
40,6,November,22,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
41,7,November,22,2022,,12:00 pm,H.6 Money Stock Measures
42,8,November,22,2022,,12:00 pm,Commercial Paper
43,9,November,22,2022,,3:15 pm,H.15 Selected Interest Rates
44,10,November,22,2022,,3:30 pm,Interest Rate on Reserve Balances
45,11,November,22,2022,,7:00 pm,Coinbase Cryptocurrencies
46,12,November,22,2022,,Unspecified,ICE BofA Indices
47,13,November,22,2022,,Unspecified,Interest Rate Spreads
48,14,November,22,2022,,Unspecified,Recession Indicators Series
49,15,November,22,2022,,Unspecified,Economic Policy Uncertainty
50,16,November,22,2022,,Unspecified,CBOE Market Statistics
51,17,November,22,2022,,Unspecified,Wilshire Indexes
52,18,November,22,2022,,Unspecified,Temporary Open Market Operations
53,19,November,22,2022,,Unspecified,Optimal Blue Mortgage Market Indices
54,20,November,22,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
55,21,November,22,2022,,Unspecified,FOMC Press Release
56,22,November,22,2022,,Unspecified,Dow Jones Averages
57,23,November,22,2022,,Unspecified,Real Money Stock Measures
58,24,November,22,2022,,Unspecified,Key ECB Interest Rates
59,25,November,22,2022,,Unspecified,SONIA Interest Rate Benchmark
60,26,November,22,2022,,Unspecified,NASDAQ
61,27,November,22,2022,,Unspecified,Weekly Financial Statements of the Eurosystem
62,28,November,22,2022,,Unspecified,Standard & Poors
63,29,November,22,2022,,Unspecified,Nikkei Indexes
64,30,November,22,2022,,Unspecified,M2 Related Series
65,1,November,23,2022,,7:00 am,Housing Units Authorized By Building Permits
66,2,November,23,2022,,7:00 am,New Residential Construction
67,3,November,23,2022,,7:00 am,SOFR Averages and Index Data
68,4,November,23,2022,,7:00 am,Secured Overnight Financing Rate Data
69,5,November,23,2022,,7:30 am,"Manufacturer's Shipments, Inventories, and Orders (M3) Survey"
70,6,November,23,2022,,7:30 am,Unemployment Insurance Weekly Claims Report
71,7,November,23,2022,,7:30 am,Chicago Fed National Financial Conditions Index
72,8,November,23,2022,,8:00 am,Federal Funds Data
73,9,November,23,2022,,8:00 am,Overnight Bank Funding Rate Data
74,10,November,23,2022,,9:00 am,New Residential Sales
75,11,November,23,2022,,9:00 am,Primary Mortgage Market Survey
76,12,November,23,2022,,9:00 am,State Coincident Indexes
77,13,November,23,2022,,10:00 am,Surveys of Consumers
78,14,November,23,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
79,15,November,23,2022,,10:30 am,GDPNow
80,16,November,23,2022,,10:30 am,Weekly Economic Index (Lewis-Mertens-Stock)
81,17,November,23,2022,,11:00 am,Weekly Business Formation Statistics
82,18,November,23,2022,,12:00 pm,Spot Prices
83,19,November,23,2022,,12:00 pm,Commercial Paper
84,20,November,23,2022,,3:15 pm,H.15 Selected Interest Rates
85,21,November,23,2022,,3:30 pm,Interest Rate on Reserve Balances
86,22,November,23,2022,,7:00 pm,Coinbase Cryptocurrencies
87,23,November,23,2022,,Unspecified,ICE BofA Indices
88,24,November,23,2022,,Unspecified,Interest Rate Spreads
89,25,November,23,2022,,Unspecified,Recession Indicators Series
90,26,November,23,2022,,Unspecified,Economic Policy Uncertainty
91,27,November,23,2022,,Unspecified,CBOE Market Statistics
92,28,November,23,2022,,Unspecified,Wilshire Indexes
93,29,November,23,2022,,Unspecified,Temporary Open Market Operations
94,30,November,23,2022,,Unspecified,Optimal Blue Mortgage Market Indices
95,31,November,23,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
96,32,November,23,2022,,Unspecified,FOMC Press Release
97,33,November,23,2022,,Unspecified,Natural Gas Spot and Futures Prices (NYMEX)
98,34,November,23,2022,,Unspecified,Dow Jones Averages
99,35,November,23,2022,,Unspecified,Key ECB Interest Rates
100,36,November,23,2022,,Unspecified,SONIA Interest Rate Benchmark
101,37,November,23,2022,,Unspecified,NASDAQ
102,38,November,23,2022,,Unspecified,Standard & Poors
103,1,November,24,2022,,9:00 am,St. Louis Fed Financial Stress Index
104,2,November,24,2022,,7:00 pm,Coinbase Cryptocurrencies
105,3,November,24,2022,,Unspecified,ICE BofA Indices
106,4,November,24,2022,,Unspecified,Selected Property Price Series
107,5,November,24,2022,,Unspecified,Recession Indicators Series
108,6,November,24,2022,,Unspecified,Economic Policy Uncertainty
109,7,November,24,2022,,Unspecified,FOMC Press Release
110,8,November,24,2022,,Unspecified,Key ECB Interest Rates
111,9,November,24,2022,,Unspecified,SONIA Interest Rate Benchmark
112,10,November,24,2022,,Unspecified,Nikkei Indexes
113,1,November,25,2022,,7:00 am,SOFR Averages and Index Data
114,2,November,25,2022,,7:00 am,Secured Overnight Financing Rate Data
115,3,November,25,2022,,7:30 am,State Unemployment Insurance Weekly Claims Report
116,4,November,25,2022,,8:00 am,Federal Funds Data
117,5,November,25,2022,,8:00 am,Overnight Bank Funding Rate Data
118,6,November,25,2022,,10:00 am,St. Louis Fed Economic News Index
119,7,November,25,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
120,8,November,25,2022,,12:00 pm,Commercial Paper
121,9,November,25,2022,,3:15 pm,H.15 Selected Interest Rates
122,10,November,25,2022,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
123,11,November,25,2022,,3:30 pm,H.4.1 Factors Affecting Reserve Balances
124,12,November,25,2022,,3:30 pm,Interest Rate on Reserve Balances
125,13,November,25,2022,,7:00 pm,Coinbase Cryptocurrencies
126,14,November,25,2022,,Unspecified,ICE BofA Indices
127,15,November,25,2022,,Unspecified,Interest Rate Spreads
128,16,November,25,2022,,Unspecified,Recession Indicators Series
129,17,November,25,2022,,Unspecified,Economic Policy Uncertainty
130,18,November,25,2022,,Unspecified,CBOE Market Statistics
131,19,November,25,2022,,Unspecified,Wilshire Indexes
132,20,November,25,2022,,Unspecified,Temporary Open Market Operations
133,21,November,25,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
134,22,November,25,2022,,Unspecified,FOMC Press Release
135,23,November,25,2022,,Unspecified,Dow Jones Averages
136,24,November,25,2022,,Unspecified,Key ECB Interest Rates
137,25,November,25,2022,,Unspecified,SONIA Interest Rate Benchmark
138,26,November,25,2022,,Unspecified,NASDAQ
139,27,November,25,2022,,Unspecified,Standard & Poors
140,28,November,25,2022,,Unspecified,Nikkei Indexes
141,1,November,26,2022,,7:00 pm,Coinbase Cryptocurrencies
142,2,November,26,2022,,Unspecified,FOMC Press Release
0,1,November,27,2022,,7:30 am,Manufacturing Business Outlook Survey
1,2,November,27,2022,,7:00 pm,Coinbase Cryptocurrencies
2,3,November,27,2022,,Unspecified,FOMC Press Release
3,1,November,28,2022,,7:00 am,SOFR Averages and Index Data
4,2,November,28,2022,,7:00 am,Secured Overnight Financing Rate Data
5,3,November,28,2022,,8:00 am,Federal Funds Data
6,4,November,28,2022,,8:00 am,Overnight Bank Funding Rate Data
7,5,November,28,2022,,9:00 am,Chicago Fed Advance Retail Trade Summary
8,6,November,28,2022,,9:30 am,Texas Manufacturing Outlook Survey
9,7,November,28,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
10,8,November,28,2022,,12:00 pm,Commercial Paper
11,9,November,28,2022,,3:15 pm,H.15 Selected Interest Rates
12,10,November,28,2022,,3:15 pm,H.10 Foreign Exchange Rates
13,11,November,28,2022,,3:15 pm,G.5 Foreign Exchange Rates
14,12,November,28,2022,,3:30 pm,Interest Rate on Reserve Balances
15,13,November,28,2022,,7:00 pm,Coinbase Cryptocurrencies
16,14,November,28,2022,,Unspecified,International Financial Statistics
17,15,November,28,2022,,Unspecified,ICE BofA Indices
18,16,November,28,2022,,Unspecified,Interest Rate Spreads
19,17,November,28,2022,,Unspecified,Recession Indicators Series
20,18,November,28,2022,,Unspecified,Economic Policy Uncertainty
21,19,November,28,2022,,Unspecified,Pandemic Claims Weekly Report
22,20,November,28,2022,,Unspecified,CBOE Market Statistics
23,21,November,28,2022,,Unspecified,Wilshire Indexes
24,22,November,28,2022,,Unspecified,Temporary Open Market Operations
25,23,November,28,2022,,Unspecified,Optimal Blue Mortgage Market Indices
26,24,November,28,2022,,Unspecified,Gasoline and Diesel Fuel Update
27,25,November,28,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
28,26,November,28,2022,,Unspecified,FOMC Press Release
29,27,November,28,2022,,Unspecified,Dow Jones Averages
30,28,November,28,2022,,Unspecified,Key ECB Interest Rates
31,29,November,28,2022,,Unspecified,SONIA Interest Rate Benchmark
32,30,November,28,2022,,Unspecified,NASDAQ
33,31,November,28,2022,,Unspecified,Standard & Poors
34,32,November,28,2022,,Unspecified,Nikkei Indexes
35,1,November,29,2022,,7:00 am,SOFR Averages and Index Data
36,2,November,29,2022,,7:00 am,Secured Overnight Financing Rate Data
37,3,November,29,2022,,8:00 am,S&P/Case-Shiller Home Price Indices
38,4,November,29,2022,,8:00 am,Federal Funds Data
39,5,November,29,2022,,8:00 am,Overnight Bank Funding Rate Data
40,6,November,29,2022,,9:00 am,House Price Index
41,7,November,29,2022,,9:30 am,Texas Retail Outlook Survey
42,8,November,29,2022,,9:30 am,Texas Service Sector Outlook Survey
43,9,November,29,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
44,10,November,29,2022,,12:00 pm,Commercial Paper
45,11,November,29,2022,,3:15 pm,H.15 Selected Interest Rates
46,12,November,29,2022,,3:30 pm,Interest Rate on Reserve Balances
47,13,November,29,2022,,7:00 pm,Coinbase Cryptocurrencies
48,14,November,29,2022,,Unspecified,ICE BofA Indices
49,15,November,29,2022,,Unspecified,Interest Rate Spreads
50,16,November,29,2022,,Unspecified,Recession Indicators Series
51,17,November,29,2022,,Unspecified,Economic Policy Uncertainty
52,18,November,29,2022,,Unspecified,CBOE Market Statistics
53,19,November,29,2022,,Unspecified,Wilshire Indexes
54,20,November,29,2022,,Unspecified,Temporary Open Market Operations
55,21,November,29,2022,,Unspecified,Optimal Blue Mortgage Market Indices
56,22,November,29,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
57,23,November,29,2022,,Unspecified,FOMC Press Release
58,24,November,29,2022,,Unspecified,Dow Jones Averages
59,25,November,29,2022,,Unspecified,Key ECB Interest Rates
60,26,November,29,2022,,Unspecified,SONIA Interest Rate Benchmark
61,27,November,29,2022,,Unspecified,NASDAQ
62,28,November,29,2022,,Unspecified,Weekly Financial Statements of the Eurosystem
63,29,November,29,2022,,Unspecified,Standard & Poors
64,30,November,29,2022,,Unspecified,Nikkei Indexes
65,1,November,30,2022,,7:00 am,SOFR Averages and Index Data
66,2,November,30,2022,,7:00 am,Secured Overnight Financing Rate Data
67,3,November,30,2022,,7:15 am,ADP National Employment Report
68,4,November,30,2022,,7:30 am,Gross Domestic Product
69,5,November,30,2022,,7:30 am,Chicago Fed National Financial Conditions Index
70,6,November,30,2022,,7:30 am,Advance Economic Indicators
71,7,November,30,2022,,8:00 am,Federal Funds Data
72,8,November,30,2022,,8:00 am,Overnight Bank Funding Rate Data
73,9,November,30,2022,,9:00 am,Job Openings and Labor Turnover Survey
74,10,November,30,2022,,10:00 am,Survey of Business Uncertainty
75,11,November,30,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
76,12,November,30,2022,,11:00 am,Monthly State Retail Sales
77,13,November,30,2022,,12:00 pm,Spot Prices
78,14,November,30,2022,,12:00 pm,Commercial Paper
79,15,November,30,2022,,3:15 pm,H.15 Selected Interest Rates
80,16,November,30,2022,,3:30 pm,Interest Rate on Reserve Balances
81,17,November,30,2022,,7:00 pm,Coinbase Cryptocurrencies
82,18,November,30,2022,,Unspecified,ICE BofA Indices
83,19,November,30,2022,,Unspecified,Interest Rate Spreads
84,20,November,30,2022,,Unspecified,Recession Indicators Series
85,21,November,30,2022,,Unspecified,Economic Policy Uncertainty
86,22,November,30,2022,,Unspecified,CBOE Market Statistics
87,23,November,30,2022,,Unspecified,Debt to Gross Domestic Product Ratios
88,24,November,30,2022,,Unspecified,Wilshire Indexes
89,25,November,30,2022,,Unspecified,Temporary Open Market Operations
90,26,November,30,2022,,Unspecified,Optimal Blue Mortgage Market Indices
91,27,November,30,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
92,28,November,30,2022,,Unspecified,FOMC Press Release
93,29,November,30,2022,,Unspecified,Money Velocity
94,30,November,30,2022,,Unspecified,Natural Gas Spot and Futures Prices (NYMEX)
95,31,November,30,2022,,Unspecified,Dow Jones Averages
96,32,November,30,2022,,Unspecified,Key ECB Interest Rates
97,33,November,30,2022,,Unspecified,SONIA Interest Rate Benchmark
98,34,November,30,2022,,Unspecified,NASDAQ
99,35,November,30,2022,,Unspecified,Standard & Poors
100,36,November,30,2022,,Unspecified,Minimum Wage Rates
101,37,November,30,2022,,Unspecified,Nikkei Indexes
102,1,December,01,2022,,7:00 am,SOFR Averages and Index Data
103,2,December,01,2022,,7:00 am,Secured Overnight Financing Rate Data
104,3,December,01,2022,,7:30 am,Personal Income and Outlays
105,4,December,01,2022,,7:30 am,"Supplemental Estimates, Motor Vehicles"
106,5,December,01,2022,,7:30 am,Unemployment Insurance Weekly Claims Report
107,6,December,01,2022,,7:30 am,"Supplemental Estimates, Underlying Detail Tables"
108,7,December,01,2022,,8:00 am,Federal Funds Data
109,8,December,01,2022,,8:00 am,Overnight Bank Funding Rate Data
110,9,December,01,2022,,8:30 am,Trimmed Mean PCE Inflation Rate
111,10,December,01,2022,,9:00 am,Unemployment in States and Local Areas (all other areas)
112,11,December,01,2022,,9:00 am,Metropolitan Area Employment and Unemployment
113,12,December,01,2022,,9:00 am,Construction Spending
114,13,December,01,2022,,9:00 am,Primary Mortgage Market Survey
115,14,December,01,2022,,9:00 am,St. Louis Fed Financial Stress Index
116,15,December,01,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
117,16,December,01,2022,,10:30 am,GDPNow
118,17,December,01,2022,,10:30 am,Weekly Economic Index (Lewis-Mertens-Stock)
119,18,December,01,2022,,11:00 am,Weekly Business Formation Statistics
120,19,December,01,2022,,12:00 pm,Commercial Paper
121,20,December,01,2022,,3:15 pm,H.15 Selected Interest Rates
122,21,December,01,2022,,3:30 pm,H.4.1 Factors Affecting Reserve Balances
123,22,December,01,2022,,3:30 pm,Interest Rate on Reserve Balances
124,23,December,01,2022,,7:00 pm,Coinbase Cryptocurrencies
125,24,December,01,2022,,Unspecified,Housing Inventory Core Metrics
126,25,December,01,2022,,Unspecified,ICE BofA Indices
127,26,December,01,2022,,Unspecified,Interest Rate Spreads
128,27,December,01,2022,,Unspecified,Market Hotness Index
129,28,December,01,2022,,Unspecified,Recession Indicators Series
130,29,December,01,2022,,Unspecified,Economic Policy Uncertainty
131,30,December,01,2022,,Unspecified,CBOE Market Statistics
132,31,December,01,2022,,Unspecified,Wilshire Indexes
133,32,December,01,2022,,Unspecified,Financial Soundness Indicators
134,33,December,01,2022,,Unspecified,Temporary Open Market Operations
135,34,December,01,2022,,Unspecified,Optimal Blue Mortgage Market Indices
136,35,December,01,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
137,36,December,01,2022,,Unspecified,FOMC Press Release
138,37,December,01,2022,,Unspecified,Quarterly National Accounts
139,38,December,01,2022,,Unspecified,Dow Jones Averages
140,39,December,01,2022,,Unspecified,Summary Measures of the Foreign Exchange Value of the Dollar
141,40,December,01,2022,,Unspecified,Key ECB Interest Rates
142,41,December,01,2022,,Unspecified,SONIA Interest Rate Benchmark
143,42,December,01,2022,,Unspecified,NASDAQ
144,43,December,01,2022,,Unspecified,St. Louis Fed Price Pressures Measures
145,44,December,01,2022,,Unspecified,Standard & Poors
146,45,December,01,2022,,Unspecified,U.S. Recession Probabilities
147,46,December,01,2022,,Unspecified,"Supplemental Estimates, Underlying Detail Tables, Spliced Series"
148,47,December,01,2022,,Unspecified,Nikkei Indexes
149,48,December,01,2022,,Unspecified,Turkish Foreign Exchange Intervention
150,49,December,01,2022,,Unspecified,Seasonal Credit Rate
151,50,December,01,2022,,Unspecified,University of Louisville and Oklahoma State University: LoDI National Index
152,1,December,02,2022,,7:00 am,SOFR Averages and Index Data
153,2,December,02,2022,,7:00 am,Secured Overnight Financing Rate Data
154,3,December,02,2022,,7:30 am,Employment Situation
155,4,December,02,2022,,7:30 am,State Unemployment Insurance Weekly Claims Report
156,5,December,02,2022,,7:30 am,Labor Force Status Flows from the Current Population Survey
157,6,December,02,2022,,8:00 am,Federal Funds Data
158,7,December,02,2022,,8:00 am,Overnight Bank Funding Rate Data
159,8,December,02,2022,,10:00 am,St. Louis Fed Economic News Index
160,9,December,02,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
161,10,December,02,2022,,12:00 pm,Commercial Paper
162,11,December,02,2022,,3:15 pm,H.15 Selected Interest Rates
163,12,December,02,2022,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
164,13,December,02,2022,,3:30 pm,Interest Rate on Reserve Balances
165,14,December,02,2022,,7:00 pm,Coinbase Cryptocurrencies
166,15,December,02,2022,,Unspecified,ICE BofA Indices
167,16,December,02,2022,,Unspecified,Interest Rate Spreads
168,17,December,02,2022,,Unspecified,Recession Indicators Series
169,18,December,02,2022,,Unspecified,Economic Policy Uncertainty
170,19,December,02,2022,,Unspecified,CBOE Market Statistics
171,20,December,02,2022,,Unspecified,Wilshire Indexes
172,21,December,02,2022,,Unspecified,Temporary Open Market Operations
173,22,December,02,2022,,Unspecified,Optimal Blue Mortgage Market Indices
174,23,December,02,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
175,24,December,02,2022,,Unspecified,FOMC Press Release
176,25,December,02,2022,,Unspecified,Dow Jones Averages
177,26,December,02,2022,,Unspecified,Key ECB Interest Rates
178,27,December,02,2022,,Unspecified,SONIA Interest Rate Benchmark
179,28,December,02,2022,,Unspecified,Sahm Rule Recession Indicator
180,29,December,02,2022,,Unspecified,NASDAQ
181,30,December,02,2022,,Unspecified,Standard & Poors
182,31,December,02,2022,,Unspecified,Nikkei Indexes
183,1,December,03,2022,,7:00 pm,Coinbase Cryptocurrencies
184,2,December,03,2022,,Unspecified,FOMC Press Release
0,1,December,04,2022,,5:50 pm,Bank of Japan Accounts
1,2,December,04,2022,,7:00 pm,Coinbase Cryptocurrencies
2,3,December,04,2022,,Unspecified,FOMC Press Release
3,1,December,05,2022,,7:00 am,SOFR Averages and Index Data
4,2,December,05,2022,,7:00 am,Secured Overnight Financing Rate Data
5,3,December,05,2022,,7:30 am,Brave-Butters-Kelley Indexes
6,4,December,05,2022,,8:00 am,Federal Funds Data
7,5,December,05,2022,,8:00 am,Overnight Bank Funding Rate Data
8,6,December,05,2022,,9:00 am,"Manufacturer's Shipments, Inventories, and Orders (M3) Survey"
9,7,December,05,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
10,8,December,05,2022,,12:00 pm,Commercial Paper
11,9,December,05,2022,,3:15 pm,H.15 Selected Interest Rates
12,10,December,05,2022,,3:15 pm,H.10 Foreign Exchange Rates
13,11,December,05,2022,,3:15 pm,G.5 Foreign Exchange Rates
14,12,December,05,2022,,3:30 pm,Interest Rate on Reserve Balances
15,13,December,05,2022,,7:00 pm,Coinbase Cryptocurrencies
16,14,December,05,2022,,Unspecified,International Financial Statistics
17,15,December,05,2022,,Unspecified,ICE BofA Indices
18,16,December,05,2022,,Unspecified,Interest Rate Spreads
19,17,December,05,2022,,Unspecified,Recession Indicators Series
20,18,December,05,2022,,Unspecified,Economic Policy Uncertainty
21,19,December,05,2022,,Unspecified,Credit to Non-Financial Sector
22,20,December,05,2022,,Unspecified,Pandemic Claims Weekly Report
23,21,December,05,2022,,Unspecified,CBOE Market Statistics
24,22,December,05,2022,,Unspecified,Wilshire Indexes
25,23,December,05,2022,,Unspecified,Temporary Open Market Operations
26,24,December,05,2022,,Unspecified,Optimal Blue Mortgage Market Indices
27,25,December,05,2022,,Unspecified,Gasoline and Diesel Fuel Update
28,26,December,05,2022,,Unspecified,Debt Securities Statistics
29,27,December,05,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
30,28,December,05,2022,,Unspecified,FOMC Press Release
31,29,December,05,2022,,Unspecified,Dow Jones Averages
32,30,December,05,2022,,Unspecified,Key ECB Interest Rates
33,31,December,05,2022,,Unspecified,SONIA Interest Rate Benchmark
34,32,December,05,2022,,Unspecified,NASDAQ
35,33,December,05,2022,,Unspecified,Standard & Poors
36,34,December,05,2022,,Unspecified,Nikkei Indexes
37,1,December,06,2022,,7:00 am,SOFR Averages and Index Data
38,2,December,06,2022,,7:00 am,Secured Overnight Financing Rate Data
39,3,December,06,2022,,7:30 am,U.S. International Trade in Goods and Services
40,4,December,06,2022,,7:30 am,"U.S. Trade in Goods by State, by NAICS-Based Product"
41,5,December,06,2022,,8:00 am,Federal Funds Data
42,6,December,06,2022,,8:00 am,Overnight Bank Funding Rate Data
43,7,December,06,2022,,9:00 am,GDPNow
44,8,December,06,2022,,9:00 am,Quarterly Census of Employment and Wages
45,9,December,06,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
46,10,December,06,2022,,12:00 pm,Commercial Paper
47,11,December,06,2022,,3:15 pm,H.15 Selected Interest Rates
48,12,December,06,2022,,3:30 pm,Interest Rate on Reserve Balances
49,13,December,06,2022,,7:00 pm,Coinbase Cryptocurrencies
50,14,December,06,2022,,Unspecified,ICE BofA Indices
51,15,December,06,2022,,Unspecified,Interest Rate Spreads
52,16,December,06,2022,,Unspecified,Recession Indicators Series
53,17,December,06,2022,,Unspecified,Economic Policy Uncertainty
54,18,December,06,2022,,Unspecified,CBOE Market Statistics
55,19,December,06,2022,,Unspecified,Wilshire Indexes
56,20,December,06,2022,,Unspecified,Temporary Open Market Operations
57,21,December,06,2022,,Unspecified,Optimal Blue Mortgage Market Indices
58,22,December,06,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
59,23,December,06,2022,,Unspecified,FOMC Press Release
60,24,December,06,2022,,Unspecified,Dow Jones Averages
61,25,December,06,2022,,Unspecified,Key ECB Interest Rates
62,26,December,06,2022,,Unspecified,SONIA Interest Rate Benchmark
63,27,December,06,2022,,Unspecified,NASDAQ
64,28,December,06,2022,,Unspecified,Weekly Financial Statements of the Eurosystem
65,29,December,06,2022,,Unspecified,Standard & Poors
66,30,December,06,2022,,Unspecified,Kansas City Fed Labor Market Conditions Indicators
67,31,December,06,2022,,Unspecified,Nikkei Indexes
68,1,December,07,2022,,4:00 am,National Accounts - GDP (Eurostat)
69,2,December,07,2022,,7:00 am,SOFR Averages and Index Data
70,3,December,07,2022,,7:00 am,Secured Overnight Financing Rate Data
